,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1
3867,FDY38,13.6,0.119077255,4,231.23,OUT013,1987,7.7541813308833065,26,1,0,0,1,0,0,0,0,1,0,0,1
3868,FDO37,8.06,0.021497594,2,230.3326,OUT017,2007,7.235039434164269,6,2,1,0,0,0,0,1,0,1,0,0,1
3869,FDV49,12.857645184135976,0.025702129,3,262.6226,OUT027,1985,8.873147303618186,28,5,1,0,0,1,0,0,0,0,0,0,1
3870,NCP02,7.105,0.075000682,9,61.0562,OUT010,1998,5.694677819451893,15,0,0,1,0,0,0,0,1,0,0,0,0
3871,NCJ19,18.6,0.118419683,11,58.3588,OUT045,2002,7.344064835027043,11,7,0,1,0,0,0,1,0,1,0,0,0
3872,FDW44,9.5,0.035151215,6,171.8448,OUT046,1997,7.846852748741319,16,8,0,0,0,0,1,0,0,1,0,0,1
3873,FDU56,16.85,0.044414056,6,182.4266,OUT046,1997,7.615639631997941,16,8,1,0,0,0,1,0,0,1,0,0,1
3874,FDZ58,17.85,0.052471995,13,123.7072,OUT017,2007,7.804310133332296,6,2,1,0,0,0,0,1,0,1,0,0,1
3875,FDZ15,13.1,0.020853376,4,117.4782,OUT013,1987,7.553732861545671,26,1,1,0,1,0,0,0,0,1,0,0,1
3876,NCI06,11.3,0.047791878,9,180.766,OUT049,1999,8.524059166570577,14,9,0,1,0,1,1,0,0,1,0,0,0
3877,FDD36,13.3,0.02136022,0,120.4124,OUT018,2009,7.483630168433494,4,3,1,0,0,1,0,0,0,0,1,0,1
3878,FDD56,15.2,0.103988736,6,177.0054,OUT045,2002,8.210182424144536,11,7,0,0,0,0,0,1,0,1,0,0,1
3879,FDX27,20.7,0.114581955,4,94.3436,OUT018,2009,6.85270335082491,4,3,0,0,0,1,0,0,0,0,1,0,1
3880,FDG50,7.405,0.02556185,3,89.7146,OUT010,1998,5.211828761979999,15,0,1,0,0,0,0,0,1,0,0,0,1
3881,FDU36,6.15,0.046459438,0,100.5384,OUT018,2009,7.424256446337421,4,3,1,0,0,1,0,0,0,0,1,0,1
3882,FDJ15,11.35,0.023322478,4,182.5608,OUT046,1997,8.104308949471147,16,8,0,0,0,0,1,0,0,1,0,0,1
3883,FDG32,19.85,0.175962247,6,223.0772,OUT035,2004,7.484378530877698,9,6,1,0,0,0,0,1,0,1,0,0,1
3884,FDV15,12.85764518413598,0.255929096,10,103.3648,OUT019,1985,5.74490650355948,28,4,1,0,0,0,1,0,1,0,0,0,1
3885,FDS28,8.18,0.082333019,5,58.1588,OUT013,1987,5.842247344312063,26,1,0,0,1,0,0,0,0,1,0,0,1
3886,FDU23,12.15,0.021757269,1,165.0184,OUT049,1999,8.102697833050907,14,9,1,0,0,1,1,0,0,1,0,0,1
3887,DRI03,6.03,0.0226994,4,176.4028,OUT035,2004,8.355019425871943,9,6,1,0,0,0,0,1,0,1,0,1,0
3888,FDH28,15.85,0.110653377,5,36.9506,OUT017,2007,6.633334222629409,6,2,0,0,0,0,0,1,0,1,0,0,1
3889,FDP16,18.6,0.065771529,5,245.7802,OUT010,1998,5.508092760889949,15,0,1,0,0,0,0,0,1,0,0,0,1
3890,NCQ29,12.0,0.06613202877895108,8,262.3278,OUT017,2007,7.354341088993064,6,2,0,1,0,0,0,1,0,1,0,0,0
3891,NCH30,17.1,0.06613202877895108,9,114.686,OUT018,2009,7.214675113341325,4,3,0,1,0,1,0,0,0,0,1,0,0
3892,FDU31,10.5,0.024991056,6,217.9508,OUT046,1997,7.945435123461366,16,8,0,0,0,0,1,0,0,1,0,0,1
3893,FDF04,17.5,0.013658248,5,256.3304,OUT049,1999,8.732454495277853,14,9,1,0,0,1,1,0,0,1,0,0,1
3894,FDZ20,16.1,0.034278413,6,255.2356,OUT013,1987,8.834637132868753,26,1,1,0,1,0,0,0,0,1,0,0,1
3895,NCK05,20.1,0.06613202877895108,8,61.3536,OUT010,1998,5.219062015494576,15,0,0,1,0,0,0,0,1,0,0,0,0
3896,FDV23,12.857645184135976,0.185306514,1,125.6046,OUT019,1985,6.4353856529722036,28,4,1,0,0,0,1,0,1,0,0,0,1
3897,FDA07,7.55,0.051794958,6,122.6072,OUT010,1998,4.816299453963818,15,0,0,0,0,0,0,0,1,0,0,0,1
3898,FDL03,19.25,0.027058066,10,194.811,OUT013,1987,7.919630334897834,26,1,0,0,1,0,0,0,0,1,0,0,1
3899,FDX04,19.6,0.041740902,5,49.2376,OUT018,2009,6.866674917754745,4,3,0,0,0,1,0,0,0,0,1,0,1
3900,FDV19,14.85,0.035400659,6,161.9578,OUT018,2009,7.275947780477989,4,3,0,0,0,1,0,0,0,0,1,0,1
3901,FDP22,14.65,0.099535996,13,52.2666,OUT018,2009,6.423570287881946,4,3,0,0,0,1,0,0,0,0,1,0,1
3902,FDT34,9.3,0.175336471,13,107.0964,OUT017,2007,7.295565180435089,6,2,1,0,0,0,0,1,0,1,0,0,1
3903,FDZ26,12.85764518413598,0.143319995,4,237.5222,OUT027,1985,8.877893263646184,28,5,0,0,0,1,0,0,0,0,0,0,1
3904,NCM43,14.5,0.01950565,11,163.921,OUT049,1999,7.802951068881092,14,9,0,1,0,1,1,0,0,1,0,0,0
3905,DRK35,8.365,0.071846495,7,37.9506,OUT046,1997,6.346090643591467,16,8,1,0,0,0,1,0,0,1,0,1,0
3906,FDO20,12.85,0.06613202877895108,6,252.3382,OUT046,1997,8.47541778420918,16,8,0,0,0,0,1,0,0,1,0,0,1
3907,FDO22,13.5,0.017887238,13,79.496,OUT049,1999,7.271792653591673,14,9,0,0,0,1,1,0,0,1,0,0,1
3908,FDM46,7.365,0.159967845,13,94.712,OUT046,1997,7.1746998072391,16,8,1,0,0,0,1,0,0,1,0,0,1
3909,FDO01,21.1,0.020718655,2,130.4994,OUT046,1997,7.68959524716825,16,8,0,0,0,0,1,0,0,1,0,0,1
3910,NCX05,12.857645184135977,0.096592065,8,117.4492,OUT027,1985,7.391963050071823,28,5,0,1,0,1,0,0,0,0,0,0,0
3911,FDI46,9.5,0.074460855,13,253.6724,OUT049,1999,8.524059166570577,14,9,1,0,0,1,1,0,0,1,0,0,1
3912,FDD11,12.85,0.030789914,15,254.904,OUT017,2007,8.018641269991644,6,2,1,0,0,0,0,1,0,1,0,0,1
3913,FDA32,14.0,0.030216783,6,216.6192,OUT018,2009,8.013365955043271,4,3,1,0,0,1,0,0,0,0,1,0,1
3914,FDW32,18.35,0.094279004,6,86.3882,OUT035,2004,7.344064835027043,9,6,0,0,0,0,0,1,0,1,0,0,1
3915,FDX22,12.857645184135977,0.04022593,13,210.9928,OUT019,1985,5.353718014199552,28,4,0,0,0,0,1,0,1,0,0,0,1
3916,FDQ47,7.155,0.168527463,1,33.6874,OUT045,2002,6.931798510038246,11,7,0,0,0,0,0,1,0,1,0,0,1
3917,FDT07,5.82,0.077304459,6,257.633,OUT035,2004,8.437065846827766,9,6,0,0,0,0,0,1,0,1,0,0,1
3918,NCQ43,17.75,0.06613202877895108,11,108.6912,OUT018,2009,7.091827968314818,4,3,0,1,0,1,0,0,0,0,1,0,0
3919,FDW07,18.0,0.142570104,6,88.2514,OUT013,1987,7.31746058473285,26,1,0,0,1,0,0,0,0,1,0,0,1
3920,FDE35,7.06,0.043968652,15,57.6904,OUT049,1999,6.374861263012183,14,9,0,0,0,1,1,0,0,1,0,0,1
3921,FDC04,15.6,0.045076878,4,241.3854,OUT045,2002,7.972888271639679,11,7,1,0,0,0,0,1,0,1,0,0,1
3922,NCW53,12.857645184135977,0.030347404,8,192.5162,OUT027,1985,8.03257422049488,28,5,0,1,0,1,0,0,0,0,0,0,0
3923,NCG07,12.3,0.052492122,9,191.053,OUT035,2004,8.136387719744981,9,6,0,1,0,0,0,1,0,1,0,0,0
3924,FDQ03,15.0,0.077999504,10,238.0248,OUT035,2004,7.548133550654979,9,6,0,0,0,0,0,1,0,1,0,0,1
3925,FDV46,18.2,0.012597384,13,141.218,OUT013,1987,7.985204535422753,26,1,1,0,1,0,0,0,0,1,0,0,1
3926,NCM26,20.5,0.023179181,11,154.034,OUT049,1999,7.804310133332296,14,9,0,1,0,1,1,0,0,1,0,0,0
3927,DRA59,8.27,0.128126825,14,183.6924,OUT049,1999,7.167536826490249,14,9,0,0,0,1,1,0,0,1,0,1,0
3928,FDW13,12.857645184135977,0.097410707,3,52.7324,OUT027,1985,7.821544965849032,28,5,1,0,0,1,0,0,0,0,0,0,1
3929,DRF27,8.93,0.028417272,4,154.534,OUT046,1997,7.864910756462707,16,8,1,0,0,0,1,0,0,1,0,1,0
3930,FDT12,6.215,0.049902382,0,225.8062,OUT017,2007,8.0586079001223,6,2,0,0,0,0,0,1,0,1,0,0,1
3931,FDD40,20.25,0.014823358,4,190.7162,OUT045,2002,7.052286006518076,11,7,0,0,0,0,0,1,0,1,0,0,1
3932,FDN25,7.895,0.061424738,2,57.7588,OUT018,2009,7.044186463144274,4,3,0,0,0,1,0,0,0,0,1,0,1
3933,FDE33,19.35,0.049594299,6,77.0644,OUT013,1987,7.731653315053699,26,1,0,0,1,0,0,0,0,1,0,0,1
3934,NCL29,9.695,0.113939434,8,160.2604,OUT046,1997,7.5509371251305115,16,8,0,1,0,0,1,0,0,1,0,0,0
3935,NCO30,12.857645184135977,0.027532258,9,185.0608,OUT019,1985,6.314059509660296,28,4,0,1,0,0,1,0,1,0,0,0,0
3936,FDB16,8.21,0.045016894,4,87.6198,OUT045,2002,7.034262283255773,11,7,1,0,0,0,0,1,0,1,0,0,1
3937,FDF16,7.3,0.086307051,5,146.8076,OUT045,2002,7.193887450958462,11,7,1,0,0,0,0,1,0,1,0,0,1
3938,FDL02,20.0,0.104083376,3,107.4622,OUT046,1997,8.217756166093373,16,8,0,0,0,0,1,0,0,1,0,0,1
3939,FDO13,7.865,0.061154604,2,165.3526,OUT049,1999,7.049400837542304,14,9,1,0,0,1,1,0,0,1,0,0,1
3940,DRG27,12.857645184135977,0.184035253,4,42.2138,OUT019,1985,3.728431843025962,28,4,1,0,0,0,1,0,1,0,0,1,0
3941,FDX31,20.35,0.024815024,6,234.0958,OUT010,1998,6.149304698172492,15,0,0,0,0,0,0,0,1,0,0,0,1
3942,FDX11,16.0,0.106918052,0,183.5634,OUT049,1999,8.461013959197924,14,9,0,0,0,1,1,0,0,1,0,0,1
3943,NCW41,18.0,0.06613202877895108,8,158.0604,OUT049,1999,8.11032762312133,14,9,0,1,0,1,1,0,0,1,0,0,0
3944,FDI52,18.7,0.105104552,5,121.7072,OUT018,2009,7.206806872779493,4,3,1,0,0,1,0,0,0,0,1,0,1
3945,FDN08,12.857645184135977,0.087936752,6,115.9466,OUT027,1985,8.32497425676708,28,5,0,0,0,1,0,0,0,0,0,0,1
3946,DRD15,10.6,0.056795923,4,232.8642,OUT046,1997,8.156643034242787,16,8,1,0,0,0,1,0,0,1,0,1,0
3947,DRF01,5.655,0.176070535,14,144.0102,OUT017,2007,7.46778378173908,6,2,1,0,0,0,0,1,0,1,0,1,0
3948,DRH15,12.857645184135977,0.19244045,4,43.9428,OUT019,1985,4.8890580696002095,28,4,1,0,0,0,1,0,1,0,0,1,0
3949,FDX59,10.195,0.051871718,1,35.3558,OUT018,2009,5.475168152594509,4,3,1,0,0,1,0,0,0,0,1,0,1
3950,FDO37,8.06,0.035780177,2,230.2326,OUT010,1998,6.542612872768407,15,0,1,0,0,0,0,0,1,0,0,0,1
3951,FDY56,16.35,0.104463896,6,227.1062,OUT010,1998,5.423654906058785,15,0,0,0,0,0,0,0,1,0,0,0,1
3952,FDR31,6.46,0.049162885,6,146.9102,OUT046,1997,7.54778255054093,16,8,0,0,0,0,1,0,0,1,0,0,1
3953,NCH54,13.5,0.072655379,9,157.792,OUT035,2004,8.292999088465848,9,6,0,1,0,0,0,1,0,1,0,0,0
3954,NCW06,16.2,0.050442528,9,190.8162,OUT045,2002,7.899089214116465,11,7,0,1,0,0,0,1,0,1,0,0,0
3955,NCC18,19.1,0.177992139,9,173.1422,OUT018,2009,7.983616514013864,4,3,0,1,0,1,0,0,0,0,1,0,0
3956,DRJ23,12.857645184135977,0.06613202877895108,7,188.1872,OUT027,1985,8.075732672072144,28,5,1,0,0,1,0,0,0,0,0,1,0
3957,FDO16,5.48,0.015131684,5,83.025,OUT049,1999,7.255467679045471,14,9,1,0,0,1,1,0,0,1,0,0,1
3958,FDB08,6.055,0.031151714,6,158.7578,OUT049,1999,7.6434596197912,14,9,1,0,0,1,1,0,0,1,0,0,1
3959,NCZ53,9.6,0.024456797,8,186.6214,OUT013,1987,8.072206430476989,26,1,0,1,1,0,0,0,0,1,0,0,0
3960,DRJ01,6.135,0.192540665,14,160.2236,OUT010,1998,5.7784173555881555,15,0,1,0,0,0,0,0,1,0,0,1,0
3961,DRE48,8.43,0.01732573,14,197.9768,OUT046,1997,7.07619830631001,16,8,1,0,0,0,1,0,0,1,0,1,0
3962,DRA59,8.27,0.127821472,14,185.9924,OUT013,1987,6.3212667311613435,26,1,0,0,1,0,0,0,0,1,0,1,0
3963,FDS27,10.195,0.012477512,10,197.111,OUT049,1999,6.667775795377105,14,9,0,0,0,1,1,0,0,1,0,0,1
3964,NCW29,14.0,0.028980533,8,129.531,OUT018,2009,7.639303606173221,4,3,0,1,0,1,0,0,0,0,1,0,0
3965,DRN35,8.01,0.070356805,7,36.8532,OUT049,1999,6.628064127243477,14,9,1,0,0,1,1,0,0,1,0,1,0
3966,FDB09,16.25,0.057396092,6,125.8046,OUT046,1997,6.61743987568947,16,8,1,0,0,0,1,0,0,1,0,0,1
3967,FDV59,13.35,0.048017962,1,219.6166,OUT035,2004,8.156069968538265,9,6,1,0,0,0,0,1,0,1,0,0,1
3968,FDD26,12.857645184135977,0.071806046,3,186.5924,OUT027,1985,8.553252605231874,28,5,0,0,0,1,0,0,0,0,0,0,1
3969,FDV55,17.75,0.05507343,6,145.1444,OUT046,1997,7.543208302217217,16,8,1,0,0,0,1,0,0,1,0,0,1
3970,FDH48,13.5,0.06613202877895108,0,88.054,OUT013,1987,7.100650734546607,26,1,1,0,1,0,0,0,0,1,0,0,1
3971,FDM51,11.8,0.06613202877895108,10,102.4674,OUT010,1998,5.321715483103249,15,0,0,0,0,0,0,0,1,0,0,0,1
3972,DRG48,5.78,0.014577695,14,147.2102,OUT049,1999,7.54778255054093,14,9,1,0,0,1,1,0,0,1,0,1,0
3973,FDP49,9.0,0.06613202877895108,2,55.2614,OUT018,2009,6.316467693001039,4,3,0,0,0,1,0,0,0,0,1,0,1
3974,FDB03,17.75,0.156831826,4,241.0538,OUT046,1997,7.0923816775863635,16,8,0,0,0,0,1,0,0,1,0,0,1
3975,FDL10,8.395,0.06613202877895108,13,98.7042,OUT013,1987,6.795524326945443,26,1,1,0,1,0,0,0,0,1,0,0,1
3976,FDJ32,12.857645184135977,0.057512481,6,62.5536,OUT027,1985,7.373746870758012,28,5,1,0,0,1,0,0,0,0,0,0,1
3977,FDD11,12.85,0.06613202877895108,15,253.004,OUT018,2009,8.2417189657166,4,3,1,0,0,1,0,0,0,0,1,0,1
3978,FDW13,8.5,0.098036903,3,51.5324,OUT049,1999,6.784288270112444,14,9,1,0,0,1,1,0,0,1,0,0,1
3979,FDA32,14.0,0.06613202877895108,6,216.9192,OUT017,2007,8.775329453542078,6,2,1,0,0,0,0,1,0,1,0,0,1
3980,DRQ35,9.3,0.042377219,7,123.7388,OUT045,2002,7.384551039392579,11,7,1,0,0,0,0,1,0,1,0,1,0
3981,DRI37,15.85,0.107597879,14,58.7904,OUT046,1997,6.374861263012183,16,8,1,0,0,0,1,0,0,1,0,1,0
3982,FDU38,10.8,0.082549896,4,193.7504,OUT046,1997,8.434465629411417,16,8,1,0,0,0,1,0,0,1,0,0,1
3983,FDJ07,7.26,0.02414202,10,117.415,OUT010,1998,6.1464577290734805,15,0,1,0,0,0,0,0,1,0,0,0,1
3984,FDT38,18.7,0.057771828,4,85.3566,OUT018,2009,6.385019341517543,4,3,1,0,0,1,0,0,0,0,1,0,1
3985,FDX02,16.0,0.057292529,4,224.3404,OUT018,2009,8.41223437284511,4,3,1,0,0,1,0,0,0,0,1,0,1
3986,NCN18,8.895,0.124610886,9,113.1544,OUT013,1987,8.355019425871943,26,1,0,1,1,0,0,0,0,1,0,0,0
3987,FDQ13,11.1,0.010663189,3,82.3908,OUT045,2002,7.202849414103315,11,7,1,0,0,0,0,1,0,1,0,0,1
3988,DRP35,18.85,0.091237452,7,128.9336,OUT018,2009,7.154096472316331,4,3,1,0,0,1,0,0,0,0,1,1,0
3989,DRK47,7.905,0.064325351,7,230.2694,OUT018,2009,8.070334550490918,4,3,1,0,0,1,0,0,0,0,1,1,0
3990,DRI47,14.7,0.020920179,7,143.8128,OUT046,1997,8.013365955043271,16,8,1,0,0,0,1,0,0,1,0,1,0
3991,FDK20,12.6,0.041641933,6,121.1072,OUT045,2002,6.888631173438,11,7,0,0,0,0,0,1,0,1,0,0,1
3992,FDC34,16.0,0.173462841,13,157.6972,OUT018,2009,7.993331904717973,4,3,0,0,0,1,0,0,0,0,1,0,1
3993,FDI15,12.857645184135977,0.24749009,4,263.1884,OUT019,1985,6.274718329138677,28,4,1,0,0,0,1,0,1,0,0,0,1
3994,FDG05,12.857645184135977,0.087421738,5,154.463,OUT027,1985,7.997594866452338,28,5,0,0,0,1,0,0,0,0,0,0,1
3995,FDK34,13.35,0.038744606,13,239.3564,OUT017,2007,8.039039060891923,6,2,1,0,0,0,0,1,0,1,0,0,1
3996,FDX50,20.1,0.124910635,4,109.6228,OUT010,1998,4.7142290543010406,15,0,1,0,0,0,0,0,1,0,0,0,1
3997,FDP56,8.185,0.046673494,6,48.4692,OUT018,2009,6.383895748358727,4,3,1,0,0,1,0,0,0,0,1,0,1
3998,NCX54,9.195,0.048134591,9,107.7622,OUT049,1999,6.273463626903626,14,9,0,1,0,1,1,0,0,1,0,0,0
3999,FDI20,19.1,0.038720852,6,210.8586,OUT018,2009,8.75349112324881,4,3,1,0,0,1,0,0,0,0,1,0,1
4000,FDH33,12.85,0.12241394,13,42.9428,OUT017,2007,6.556898803449431,6,2,1,0,0,0,0,1,0,1,0,0,1
4001,NCO29,11.15,0.032321608,8,165.6526,OUT045,2002,7.182823733177251,11,7,0,1,0,0,0,1,0,1,0,0,0
4002,FDK22,9.8,0.026139404,13,216.785,OUT045,2002,7.574797162082152,11,7,1,0,0,0,0,1,0,1,0,0,1
4003,DRO47,10.195,0.06613202877895108,7,114.086,OUT046,1997,7.502173241482096,16,8,1,0,0,0,1,0,0,1,0,1,0
4004,FDT19,12.857645184135977,0.144338493,6,172.108,OUT027,1985,8.37302254497132,28,5,0,0,0,1,0,0,0,0,0,0,1
4005,FDY25,12.0,0.034166609,3,181.2976,OUT017,2007,8.531437813341336,6,2,1,0,0,0,0,1,0,1,0,0,1
4006,FDS44,12.857645184135977,0.27321283,6,240.9538,OUT019,1985,6.17733729096656,28,4,0,0,0,0,1,0,1,0,0,0,1
4007,FDJ21,16.7,0.03858813,13,144.6102,OUT049,1999,8.118098131402897,14,9,0,0,0,1,1,0,0,1,0,0,1
4008,FDO40,17.1,0.032628111,5,148.7392,OUT046,1997,7.403384743766804,16,8,1,0,0,0,1,0,0,1,0,0,1
4009,FDL36,12.857645184135977,0.133198355,0,91.083,OUT019,1985,4.509572964991385,28,4,1,0,0,0,1,0,1,0,0,0,1
4010,FDJ21,16.7,0.038528228,13,143.9102,OUT046,1997,7.46778378173908,16,8,0,0,0,0,1,0,0,1,0,0,1
4011,FDD05,19.35,0.016705436,5,120.8098,OUT017,2007,8.124231903705367,6,2,1,0,0,0,0,1,0,1,0,0,1
4012,FDS10,19.2,0.058893461,13,178.9318,OUT010,1998,5.20087982551458,15,0,1,0,0,0,0,0,1,0,0,0,1
4013,FDG14,12.857645184135977,0.050256161,3,150.9024,OUT027,1985,8.488521416449652,28,5,0,0,0,1,0,0,0,0,0,0,1
4014,FDN57,18.25,0.054234197,13,142.0154,OUT046,1997,7.727555550795178,16,8,1,0,0,0,1,0,0,1,0,0,1
4015,FDS47,16.75,0.12961476,1,86.1856,OUT017,2007,7.249335590006369,6,2,1,0,0,0,0,1,0,1,0,0,1
4016,FDO40,17.1,0.054612768,5,150.2392,OUT010,1998,6.392849342048994,15,0,1,0,0,0,0,0,1,0,0,0,1
4017,FDM50,13.0,0.030150193,3,61.422,OUT045,2002,6.292120839195936,11,7,0,0,0,0,0,1,0,1,0,0,1
4018,FDF44,7.17,0.059849153,6,129.4968,OUT045,2002,8.129739931645735,11,7,0,0,0,0,0,1,0,1,0,0,1
4019,FDS21,19.85,0.034942397,13,61.9194,OUT010,1998,4.827023305052632,15,0,0,0,0,0,0,0,1,0,0,0,1
4020,NCJ06,12.857645184135977,0.060672263,9,119.8782,OUT019,1985,5.477953654566057,28,4,0,1,0,0,1,0,1,0,0,0,0
4021,FDX49,4.615,0.102038294,3,231.93,OUT045,2002,7.84945251490697,11,7,0,0,0,0,0,1,0,1,0,0,1
4022,FDU33,7.63,0.135258515,13,47.2402,OUT018,2009,6.824160603867839,4,3,0,0,0,1,0,0,0,0,1,0,1
4023,NCN06,8.39,0.120396991,9,163.4868,OUT013,1987,8.430988122000542,26,1,0,1,1,0,0,0,0,1,0,0,0
4024,NCN53,5.175,0.030527166,8,33.5874,OUT017,2007,6.455470853309868,6,2,0,1,0,0,0,1,0,1,0,0,0
4025,NCE30,16.0,0.099053537,9,212.6902,OUT013,1987,6.458605645719407,26,1,0,1,1,0,0,0,0,1,0,0,0
4026,FDN21,12.857645184135977,0.134564284,13,159.8236,OUT019,1985,5.7784173555881555,28,4,1,0,0,0,1,0,1,0,0,0,1
4027,FDB52,12.857645184135977,0.030288215,4,256.7672,OUT027,1985,8.377319994852561,28,5,1,0,0,1,0,0,0,0,0,0,1
4028,FDA26,12.857645184135977,0.073562475,4,217.6482,OUT027,1985,8.097646298741116,28,5,0,0,0,1,0,0,0,0,0,0,1
4029,FDD23,9.5,0.048883854,15,185.7898,OUT018,2009,7.871027759875917,4,3,0,0,0,1,0,0,0,0,1,0,1
4030,FDH57,10.895,0.035893143,6,131.3284,OUT018,2009,7.184844444172743,4,3,1,0,0,1,0,0,0,0,1,0,1
4031,FDO15,12.857645184135977,0.014998914,10,72.4038,OUT019,1985,5.4058767628947875,28,4,0,0,0,0,1,0,1,0,0,0,1
4032,FDY49,17.2,0.012012071,3,163.1184,OUT046,1997,8.439083574118976,16,8,0,0,0,0,1,0,0,1,0,0,1
4033,FDP20,19.85,0.045855273,6,127.102,OUT018,2009,7.479879932394588,4,3,1,0,0,1,0,0,0,0,1,0,1
4034,DRG11,6.385,0.14032811,7,109.1596,OUT010,1998,4.690058978555063,15,0,1,0,0,0,0,0,1,0,0,1,0
4035,DRJ59,11.65,0.019402371,7,38.7164,OUT049,1999,6.363452151550432,14,9,1,0,0,1,1,0,0,1,0,1,0
4036,FDP34,12.85,0.06613202877895108,13,155.463,OUT035,2004,8.31116188686199,9,6,1,0,0,0,0,1,0,1,0,0,1
4037,FDY04,17.7,0.042716709,5,163.221,OUT017,2007,7.49294468503679,6,2,0,0,0,0,0,1,0,1,0,0,1
4038,FDV11,9.1,0.081794766,1,173.6054,OUT049,1999,6.553109132783658,14,9,0,0,0,1,1,0,0,1,0,0,1
4039,FDG20,15.5,0.125942816,6,176.0028,OUT045,2002,7.123446812857696,11,7,0,0,0,0,0,1,0,1,0,0,1
4040,NCH55,16.35,0.06613202877895108,9,127.902,OUT017,2007,7.673936355081979,6,2,0,1,0,0,0,1,0,1,0,0,0
4041,FDV34,10.695,0.011472001,13,75.2038,OUT018,2009,6.250605545507152,4,3,0,0,0,1,0,0,0,0,1,0,1
4042,FDT44,16.6,0.103146658,6,117.2466,OUT049,1999,7.7142692691223465,14,9,1,0,0,1,1,0,0,1,0,0,1
4043,FDG35,12.857645184135977,0.012327847,15,173.8738,OUT019,1985,5.8537748062395005,28,4,0,0,0,0,1,0,1,0,0,0,1
4044,FDG08,13.15,0.166032929,6,170.8764,OUT018,2009,7.711590697648821,4,3,0,0,0,1,0,0,0,0,1,0,1
4045,FDX52,11.5,0.04224015,5,194.982,OUT017,2007,8.036027335668361,6,2,0,0,0,0,0,1,0,1,0,0,1
4046,NCH54,12.857645184135977,0.072317217,9,160.792,OUT027,1985,8.209639241270523,28,5,0,1,0,1,0,0,0,0,0,0,0
4047,FDU24,12.857645184135977,0.139484292,0,94.312,OUT027,1985,7.831110597794366,28,5,0,0,0,1,0,0,0,0,0,0,1
4048,FDW03,5.63,0.024536636,10,106.1306,OUT035,2004,7.6456903395321705,9,6,0,0,0,0,0,1,0,1,0,0,1
4049,FDV01,19.2,0.085296625,3,153.4314,OUT018,2009,7.529716184302909,4,3,0,0,0,1,0,0,0,0,1,0,1
4050,FDQ39,12.857645184135977,0.080649685,10,189.9846,OUT027,1985,8.718615691475206,28,5,1,0,0,1,0,0,0,0,0,0,1
4051,FDA16,6.695,0.06613202877895108,5,219.4456,OUT046,1997,8.037749432022816,16,8,1,0,0,0,1,0,0,1,0,0,1
4052,FDO12,15.75,0.054930533,0,194.4452,OUT046,1997,8.535106819990952,16,8,1,0,0,0,1,0,0,1,0,0,1
4053,FDM44,12.5,0.031097948,6,103.899,OUT049,1999,7.581608013100137,14,9,1,0,0,1,1,0,0,1,0,0,1
4054,FDT03,21.25,0.016735879,10,185.2608,OUT010,1998,5.219062015494576,15,0,1,0,0,0,0,0,1,0,0,0,1
4055,NCQ18,12.857645184135977,0.134418705,9,99.67,OUT027,1985,7.86235092017384,28,5,0,1,0,1,0,0,0,0,0,0,0
4056,NCL18,18.85,0.168266556,9,195.5136,OUT018,2009,7.46778378173908,4,3,0,1,0,1,0,0,0,0,1,0,0
4057,NCJ06,20.1,0.034646067,9,120.6782,OUT035,2004,7.179277633678054,9,6,0,1,0,0,0,1,0,1,0,0,0
4058,NCQ05,11.395,0.021639678,8,150.1708,OUT049,1999,7.904509946723852,14,9,0,1,0,1,1,0,0,1,0,0,0
4059,FDS35,9.3,0.11144608,1,64.6826,OUT045,2002,7.002068780449396,11,7,1,0,0,0,0,1,0,1,0,0,1
4060,NCI18,12.857645184135976,0.013956116,9,222.3746,OUT027,1985,8.632371058788868,28,5,0,1,0,1,0,0,0,0,0,0,0
4061,NCO55,12.8,0.152377658,11,108.1938,OUT010,1998,6.06326228128723,15,0,0,1,0,0,0,0,1,0,0,0,0
4062,FDW24,6.8,0.037465846,0,47.5034,OUT013,1987,6.283457439609163,26,1,1,0,1,0,0,0,0,1,0,0,1
4063,NCS05,12.857645184135977,0.020876485,8,133.7942,OUT027,1985,7.452068636813111,28,5,0,1,0,1,0,0,0,0,0,0,0
4064,FDO48,15.0,0.0268952,0,220.3456,OUT045,2002,7.596096127611595,11,7,0,0,0,0,0,1,0,1,0,0,1
4065,FDT35,19.85,0.081916124,1,167.6816,OUT017,2007,7.521100089651774,6,2,0,0,0,0,0,1,0,1,0,0,1
4066,DRN11,7.85,0.163233667,7,144.6444,OUT049,1999,7.811347646816265,14,9,1,0,0,1,1,0,0,1,0,1,0
4067,FDY57,20.2,0.121748174,13,96.9752,OUT018,2009,7.453998392808375,4,3,0,0,0,1,0,0,0,0,1,0,1
4068,DRE27,11.85,0.132939639,4,98.0726,OUT045,2002,7.47460586113674,11,7,1,0,0,0,0,1,0,1,0,1,0
4069,FDM24,6.135,0.079327367,0,152.8366,OUT046,1997,7.962971220659672,16,8,0,0,0,0,1,0,0,1,0,0,1
