,Item_Weight,Item_Outlet_Sales,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,log_Item_Visibility,Type1_Tear1,Type1_Tear2,log_Item_MRP,log_Outlet_Years
3801,9.5,8.412530121375553,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0218148690261981,0,1,5.280383512007819,2.302585092994046
3802,21.1,7.969209685397565,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0286399783103431,1,0,4.9814028252688365,2.70805020110221
3803,9.6,8.242420289253829,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0066435496718178,0,0,5.106662792323769,3.367295829986474
3804,8.975,7.815116662622944,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0090163621668986,0,1,4.654902763089781,2.302585092994046
3805,4.92,7.688680892269226,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449303733227811,1,0,5.2988592197190885,2.833213344056216
3806,17.5,7.54778255054093,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0075232363556408,1,0,4.989140596055461,2.70805020110221
3807,19.6,8.023452649553393,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0235555410035774,0,0,4.648195192095374,3.367295829986474
3808,9.695,8.066580245806012,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0464095403509052,1,0,5.503762826476027,2.70805020110221
3809,15.2,6.821261004635524,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1489937172381359,0,0,5.431690246610107,3.367295829986474
3810,7.725,4.810894092446785,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0475141513636314,0,0,4.826242794379552,2.772588722239781
3811,20.5,5.378602506370986,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1897829206247345,0,0,4.673385688735577,3.367295829986474
3812,9.6,7.99737095253228,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0066702334482616,0,0,5.111496101233178,3.295836866004329
3813,9.1,6.77596750822227,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1281250565656626,0,0,5.161382474298279,2.772588722239781
3814,17.0,7.882648448258855,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1313011400841845,0,1,5.586080935678873,1.9459101490553132
3815,14.0,6.615658141123598,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030850110862027,0,1,3.9771363613165596,2.4849066497880004
3816,12.1,7.270866942721348,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0597033213141354,0,1,4.040616727798038,1.9459101490553132
3817,19.85,8.17724477587994,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1629612063289567,0,1,5.405274007719545,1.9459101490553132
3818,17.2,7.94023232353987,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0119382546128525,0,1,5.100588118562292,2.302585092994046
3819,8.71,7.929265476567043,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0696583468091226,0,1,5.2170660955226005,2.302585092994046
3820,6.89,7.90254216939283,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1283792718391827,0,0,5.2662176388879285,1.6094379124341003
3821,18.75,7.430986474454915,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,1,4.594151704865487,2.4849066497880004
3822,19.7,7.470442345708708,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0516099771382745,0,0,4.0740228001988035,3.367295829986474
3823,14.5,7.330196802186285,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,5.046441209098266,3.295836866004329
3824,7.784999999999999,5.759705866911595,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1443747097952158,0,0,4.176707652647224,3.367295829986474
3825,16.25,8.523662341271033,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0475879246261435,0,0,5.036096391814081,3.367295829986474
3826,20.75,7.996474795140565,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0640371724635911,0,0,5.0137863243817895,3.295836866004329
3827,17.6,7.488856982570989,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.009981557098297,0,0,5.091017636395115,3.295836866004329
3828,16.85,6.99171547250884,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0357370493520338,0,1,4.522318871200848,2.302585092994046
3829,20.6,8.18023347599654,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0640371724635911,0,1,5.188136362091757,2.302585092994046
3830,5.175,5.547780304099539,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0366865722364836,0,0,4.476454607266016,3.295836866004329
3831,17.85,7.353488756388391,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839777064776059,1,0,5.288162984877917,2.70805020110221
3832,8.93,8.52801878268159,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0280639505558269,1,0,5.031966164798085,2.70805020110221
3833,14.3,7.579909644253083,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336713061378783,0,0,4.587745249742866,3.367295829986474
3834,7.655,7.055737257146127,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0314393901087288,0,1,4.7462286787827255,2.302585092994046
3835,18.35,7.898594960051059,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0139266011407051,1,0,5.418650924632844,2.833213344056216
3836,19.75,7.463973530392659,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0141317458468713,0,0,4.624317696781524,3.367295829986474
3837,14.0,7.269940374116332,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234531950736082,0,1,4.657128659095217,2.302585092994046
3838,11.6,6.5104464180735535,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0378532844178435,1,0,4.04528036050781,2.70805020110221
3839,15.85,6.556898803449431,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1025892475390665,0,0,4.067151492760079,1.6094379124341003
3840,10.5,7.353062317504588,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0134815225141879,0,1,4.971308015265055,1.9459101490553132
3841,16.7,7.481381714943676,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590459834811901,0,0,4.602550758280865,3.295836866004329
3842,17.6,8.381446546932144,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0717113057274954,0,0,5.446310556455725,3.295836866004329
3843,18.25,5.521497717185143,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0727868236068973,0,0,4.821124758405149,1.6094379124341003
3844,21.1,5.951945869567721,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1502828035142739,0,0,4.1465700886130055,1.6094379124341003
3845,9.1,7.650770518764335,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784898275020697,0,1,5.181813886910577,2.302585092994046
3846,15.25,7.762146096199516,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0596208664578281,0,0,4.882777679868276,1.6094379124341003
3847,14.35,7.413875047559771,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0169292206615864,0,1,4.7052218345153305,2.4849066497880004
3848,17.0,8.8107984570727,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1122628112149804,0,0,5.520834321591799,3.367295829986474
3849,5.885,7.330633101996046,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0886463045169652,0,0,4.001830802122328,3.295836866004329
3850,16.1,7.290129158266899,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0631468294337551,1,0,5.00445624301954,2.833213344056216
3851,19.2,8.252708083549459,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005546129750183,0,0,5.416127957380328,3.367295829986474
3852,19.7,6.979396267776071,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0243365267603123,0,0,4.444522445899426,3.295836866004329
3853,11.5,7.606743368175085,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1189498329058683,0,1,4.621395835284123,1.9459101490553132
3854,16.5,7.691725496251559,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0642733988082521,0,1,5.200865494958252,2.4849066497880004
3855,15.15,8.42106900039466,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0641757978614367,1,0,5.003113744697405,2.70805020110221
3856,12.15,7.60839680663762,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0417957813559163,1,0,5.221949149656886,2.833213344056216
3857,15.7,7.115905713142174,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,0,0,4.731400994078899,3.295836866004329
3858,11.6,7.282834853867523,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0380053961084464,0,1,4.040015084343344,1.9459101490553132
3859,12.85,5.736350337363997,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0943194701226034,0,0,3.653677056705207,3.295836866004329
3860,15.0,6.4617306419066205,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0480079516543072,0,1,4.1989567979883455,2.4849066497880004
3861,11.0,7.975638358082517,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0554451723016444,0,0,5.492860600127633,3.295836866004329
3862,5.88,7.434137942041207,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0035826785360878,0,0,5.053693506416679,3.295836866004329
3863,7.825,8.83201628154497,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0640371724635911,0,1,5.539182164902291,1.9459101490553132
3864,9.42,7.458614669898795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0427629886118626,0,0,4.11446413275052,3.367295829986474
3865,10.695,5.174856241006959,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0967110254344893,0,0,5.16347768992166,2.772588722239781
3866,19.6,8.711623803445944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0248527285516146,0,0,5.034367445591503,3.367295829986474
3867,13.6,7.754181330883306,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1125044662675061,0,0,5.447728259884732,3.295836866004329
3868,8.06,7.235039434164269,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0212697799130007,0,1,5.443856501804852,1.9459101490553132
3869,10.0,8.873147303618186,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0253773819847238,0,0,5.574518534916815,3.367295829986474
3870,7.105,5.694677819451893,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0723212959980295,0,0,4.128040426078826,2.772588722239781
3871,18.6,7.344064835027043,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1119166915914708,0,1,4.083600383021363,2.4849066497880004
3872,9.5,7.846852748741319,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0345475174948304,1,0,5.152394082027341,2.833213344056216
3873,16.85,7.615639631997941,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0434560161973128,1,0,5.2118145874732855,2.833213344056216
3874,17.85,7.804310133332296,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0511416781443887,0,1,4.825968589591758,1.9459101490553132
3875,13.1,7.553732861545671,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0206389206426515,0,0,4.774728977406595,3.295836866004329
3876,11.3,8.524059166570577,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0466849764826494,1,0,5.20272014555133,2.70805020110221
3877,13.3,7.483630168433494,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211352879290108,0,0,4.799193015089687,1.6094379124341003
3878,15.2,8.210182424144536,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0989297449043029,0,1,5.181813886910577,2.4849066497880004
3879,20.7,6.85270335082491,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1084794063577912,0,0,4.557487208661035,1.6094379124341003
3880,7.405,5.211828761979999,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.025240608754506,0,0,4.507718314398306,2.772588722239781
3881,6.15,7.424256446337421,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454125024776342,0,0,4.62043705205809,1.6094379124341003
3882,11.35,8.104308949471147,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0230546650571432,1,0,5.21254594776512,2.833213344056216
3883,19.85,7.484378530877698,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1620867460699698,0,1,5.411990635336475,2.302585092994046
3884,10.3,5.74490650355948,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2278756142232205,0,0,4.647892453844767,3.367295829986474
3885,8.18,5.842247344312063,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0791189140306291,0,0,4.080225353661217,3.295836866004329
3886,12.15,8.102697833050907,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215239577016852,1,0,5.112098625587365,2.70805020110221
3887,6.03,8.355019425871943,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0224456021473464,0,1,5.178422853290943,2.302585092994046
3888,15.85,6.633334222629409,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.104948470078705,0,1,3.6362853139933375,1.9459101490553132
3889,18.6,5.508092760889949,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0636989772567097,0,0,5.508498061908506,2.772588722239781
3890,12.0,7.354341088993064,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0640371724635911,0,1,5.573399643913961,1.9459101490553132
3891,17.1,7.214675113341325,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0640371724635911,0,0,4.7508796242853135,1.6094379124341003
3892,10.5,7.945435123461366,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0246838866986424,1,0,5.388847047042971,2.833213344056216
3893,17.5,8.732454495277853,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0135658148298544,1,0,5.550360862327968,2.70805020110221
3894,16.1,8.834637132868753,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0337039980632513,0,0,5.5460973337516615,3.295836866004329
3895,20.1,5.219062015494576,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0640371724635911,0,0,4.132821409031813,2.772588722239781
3896,11.0,6.435385652972204,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170001402743325,0,0,4.841068843963091,3.367295829986474
3897,7.55,4.816299453963818,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0504981884746042,0,0,4.8171087957541685,2.772588722239781
3898,19.25,7.919630334897834,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0266984687833758,0,0,5.277149908293667,3.295836866004329
3899,19.6,6.866674917754745,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0408932579009601,0,0,3.91676375031825,1.6094379124341003
3900,14.85,7.275947780477989,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0347884619544588,0,0,5.0934912715819625,1.6094379124341003
3901,14.65,6.423570287881946,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0948882689942932,0,0,3.975309493098826,1.6094379124341003
3902,9.3,7.295565180435089,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1615544649012827,0,1,4.683023421592935,1.9459101490553132
3903,11.6,8.877893263646184,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1339363062609304,0,0,5.474462387757564,3.367295829986474
3904,14.5,7.802951068881092,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0193178529493361,1,0,5.105466571366278,2.70805020110221
3905,8.365,6.346090643591467,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0693828574325461,1,0,3.662294176562681,2.833213344056216
3906,12.85,8.47541778420918,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0640371724635911,1,0,5.534725354954063,2.833213344056216
3907,13.5,7.271792653591673,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0177291438201958,1,0,4.388207493748963,2.70805020110221
3908,7.365,7.1746998072391,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1483922849064855,1,0,4.5613436824475375,2.833213344056216
3909,21.1,7.68959524716825,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0205069429331708,1,0,4.879002288869767,2.833213344056216
3910,15.199999999999998,7.391963050071823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0922072479594424,0,0,4.774484176677386,3.367295829986474
3911,9.5,8.524059166570577,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0718190055387146,1,0,5.539978013334,2.70805020110221
3912,12.85,8.018641269991644,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303254151149085,0,1,5.544802374149479,1.9459101490553132
3913,14.0,8.013365955043271,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0297692490281047,0,0,5.3827467463834004,1.6094379124341003
3914,18.35,7.344064835027043,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0900957025635026,0,1,4.470360262104977,2.302585092994046
3915,6.785,5.353718014199552,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0394379299446212,0,0,5.3565523118311305,3.367295829986474
3916,7.155,6.931798510038246,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1557443775019331,0,1,3.546376508619615,2.4849066497880004
3917,5.82,8.437065846827766,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0744620499607759,0,1,5.555410068405084,2.302585092994046
3918,17.75,7.091827968314818,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0640371724635911,0,0,4.6976691452849995,1.6094379124341003
3919,18.0,7.31746058473285,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1332802020788188,0,0,4.49145710681123,3.295836866004329
