,Unnamed: 0,Item_Outlet_Sales,Item_Weight,Item_Visibility,log_Item_MRP,log_Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Item_Type_0,Item_Type_1,Item_Type_2,Item_Type_3,Item_Type_4,Item_Type_5,Item_Type_6,Item_Type_7,Item_Type_8,Item_Type_9,Item_Type_10,Item_Type_11,Item_Type_12,Item_Type_13,Item_Type_14,Type1_Tear1,Type1_Tear2
8290,8290,5.920281063696098,1.4771742290182854,-0.0520600036765704,-2.1186588008089324,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8291,8291,6.114594153238572,-1.0856081459297051,1.6348821036503205,0.3716867416031155,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8292,8292,6.299487337353399,0.0,2.8509104513147827,0.6851717881811134,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8293,8293,6.747460227774114,-0.8891991550518813,0.2064955637167614,-1.845724700809328,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8294,8294,7.563456841974008,1.0275632860449533,1.779330176235442,0.4765597121791595,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8295,8295,8.301295822991001,0.0691820654965362,-0.5376054140733753,0.70740680606185,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8296,8296,4.816299453963818,0.6726072784344285,-0.7904990486294917,-1.299212328154282,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8297,8297,7.383310345446207,1.299696225213023,-1.1268635313258155,-0.3128396625708952,1.16110210436875,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8298,8298,7.969209685397565,0.8619171491600419,-0.0430975490079225,-0.341640687782849,-0.577110191524809,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8299,8299,8.13619282603564,-0.1792871398308313,-1.0179360931263963,0.3143874519113144,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8300,8300,7.808646768813461,-1.2654525231190377,0.698060467073099,-0.2156669529043254,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8301,8301,8.666895443070457,0.0,0.2339207964669841,1.03118364244283,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8302,8302,6.99171547250884,-0.0846322044680246,0.246247993038382,-0.5971768227514794,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8303,8303,8.57824121535005,-1.1353019869951784,-1.0020948070806437,1.176738422246444,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8304,8304,7.559300994647043,-1.609759850501247,-0.9182271691771092,0.479341322883197,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8305,8305,8.379308979002218,0.0,-0.8351292488376274,0.2407055726626421,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8306,8306,7.647280669668504,0.3413150046646054,1.0781664508820137,-0.0118410743865289,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8307,8307,7.092381677586364,1.7374753012660034,-0.0850986041174241,-1.353973528978914,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8308,8308,8.069293101122359,1.3588555598147771,-0.6310897511868062,1.276066491332958,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8309,8309,7.658342722547712,-1.4594951406127912,-0.6832973042825938,0.6402879351013633,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8310,8310,8.167469346797978,1.5363335636200397,-0.0837397283578105,0.5741608498900265,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8311,8311,7.811347646816265,1.1577138221688128,-0.3088787771986643,0.2892774707402612,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8312,8312,8.674319804472653,0.7672622137972356,-0.7368466465170286,1.3465359946280464,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8313,8313,7.271792653591673,-0.0846322044680246,0.8655502088247499,-0.0730189180904731,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8314,8314,8.487698879095174,-1.6736519318711414,-0.6091699635792491,0.6709204739960363,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8315,8315,7.981798539089721,0.4596336738681138,-1.039290949282304,0.8346837995279686,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8316,8316,7.768359924374989,-1.2086595619013536,-0.5484351545153634,-0.5379354010864373,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8317,8317,7.176228079067879,1.3588555598147771,1.685587461052329,-0.4552567119967709,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8318,8318,5.761802295156657,-1.3944198725508616,-0.4601873999840397,0.4550767473315472,0.2454064247743259,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8319,8319,8.34557871669077,0.9092446168414452,-0.8948731811845105,1.290106563402133,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8320,8320,7.542149728394621,0.0,-0.6342486400622304,-0.4366533324948857,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8321,8321,8.38129401494555,0.1165095331779394,0.4336511273323857,0.3502282120967219,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8322,8322,8.093383200186377,1.950448905832319,-1.223076359731274,1.2067458141671974,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8323,8323,7.519656828646429,-0.1319596721494277,-0.0837397283578105,-0.1367256501310064,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8324,8324,7.62575720532962,-1.15659934745181,-0.9978573903237858,-0.3170422098504422,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8325,8325,6.649841954369322,0.3058194039035529,-0.7032707313069517,-2.1125116253607192,-0.577110191524809,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8326,8326,8.039468567858984,-0.7235530181669694,0.4155274435379251,0.8333851853449421,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8327,8327,8.010717824878423,0.0,-0.0837397283578105,-0.9501837736829352,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8328,8328,8.615979214381834,1.654652232823548,-0.3276181529739881,0.8572140172323759,-1.790132896192839,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8329,8329,8.799516390721921,0.0,-0.5866268309280167,1.3492985793808687,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8330,8330,6.41597807660191,-1.099806386234126,-0.5196079545213258,-0.68496740941577,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8331,8331,7.707409717439623,1.7493071681863543,-1.0547743674418193,1.0832273581681562,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8332,8332,6.356543676738191,0.506961141549517,-0.429515298912447,-1.223937959080278,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8333,8333,7.429802108865432,0.6489435445937268,0.9561724851048504,-0.959341490870317,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8334,8334,7.003279799450224,0.0691820654965362,-1.0159228862197618,-0.7060370884876711,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,8335,6.564435330204743,-0.5342431474413564,-0.7614045454120907,-1.7819540024614868,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8336,8336,5.108684748961584,-0.415924478237848,0.4061575299567217,0.516491373879695,0.2454064247743259,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8337,8337,5.271705388153033,0.0,0.9548276388445974,0.849114584889022,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8338,8338,8.272801488538876,0.5661204761512711,-0.1852448811147012,0.1030274529430683,0.3515008370257634,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8339,8339,7.678567419535856,1.5126698297793375,-0.8827176758453128,0.8448332212030999,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8340,8340,8.574978775210655,-1.2938490037278798,1.0311035820618053,0.2827491963427839,0.1324626032293418,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8341,8341,7.7933855460072765,-0.6052343489634611,-1.211033701162762,-0.6995068724899866,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8342,8342,7.952486506828817,1.0985544875670583,-1.1592278415354278,1.3913164180331452,-1.2012991333803724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8343,8343,6.149304698172492,0.0,-0.0837397283578105,1.2018628476628672,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8344,8344,7.945906765747931,-0.6052343489634611,0.1747180772323114,0.6770444932785086,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8345,8345,6.464845902907188,0.0,4.025209827692665,1.0389017378154632,1.2861568520377415,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8346,8346,7.376250521183908,-1.184995828060652,1.9222681743704315,0.2589028317565128,-1.2012991333803724,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8347,8347,8.030626590319134,-0.6762255504855662,-0.0595169798362923,1.198300226427858,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8348,8348,6.713275712203767,-1.3340773512570725,-0.6543506303347916,-1.3386269504963817,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8349,8349,7.985204535422753,0.0,-1.0989299341324492,0.2072811821047447,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8350,8350,8.887594003157519,-0.6762255504855662,-1.0010965645471546,1.3094458075701247,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8351,8351,8.434465629411417,0.0,0.6714989019529238,0.5984444224646774,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8352,8352,6.455470853309868,-1.8180007082994216,-0.8152517005331634,-2.5029813698494037,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8353,8353,7.301870082063772,0.0,-0.8040685855581703,0.9931478861310702,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8354,8354,7.340183850241034,-0.2976058090343397,0.1413044767136705,0.6114052541197872,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8355,8355,7.9361933557983155,1.2168731567705668,-0.6408642922525006,0.3281549961248286,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8356,8356,8.300965271900546,0.0,0.9708404724993878,1.1007562787237075,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8357,8357,7.332376400147788,0.921076483761796,-1.2715846315432136,-0.3901303433616493,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8358,8358,4.805459354132496,0.0,-1.1192175881191813,-0.0442568236254802,1.2861568520377415,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8359,8359,6.471047460654855,0.1875007347000445,-0.6235101003285514,-2.527321070766323,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8360,8360,8.198713159951852,-0.3212695428750413,-1.1352329659557103,0.6345053026047157,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8361,8361,7.237915062498725,1.1577138221688128,-0.6588443323666751,0.3965645970699097,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8362,8362,7.959953578140418,0.0,-0.8981202957170163,0.2629266159614079,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8363,8363,8.32835753587543,-1.0477461717845824,-1.0836794932604144,0.8572140172323759,-1.790132896192839,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8364,8364,8.11869336928511,-0.9128628888925828,0.3257160431167856,0.5707687569474202,0.1324626032293418,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8365,8365,4.863676247924226,-1.2630861497349677,0.4525923141688858,0.0548259457311893,0.2454064247743259,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8366,8366,6.132100020886946,0.1875007347000445,-0.0942774578570584,-1.8311165691238005,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8367,8367,5.378602506370986,0.0,-0.3595163649854775,1.0450776647521305,1.2861568520377415,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8368,8368,7.496276784933537,-0.049136603706972,-0.4694496782636032,-0.1807829003463707,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8369,8369,6.961890371633309,1.0630588868060065,2.00065277234468,0.6547955792870817,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8370,8370,6.771399558839719,-0.4395882120785496,0.7304953578083767,0.0130028076895037,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8371,8371,5.2262433245553,-1.0856081459297051,2.9527227159640907,0.7356294469367216,0.2454064247743259,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8372,8372,6.961890371633309,0.0,-0.3303018133216611,-1.4442121786727578,1.2861568520377415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,8373,7.627055273811571,0.0,-0.56330878976128,-0.6612403921010297,1.2861568520377415,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8374,8374,7.490345353857432,-1.8180007082994216,-0.6734184312480015,-0.7762410150932563,-0.577110191524809,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8375,8375,6.2722073484129375,0.0,0.7093125006485891,1.440823342770973,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8376,8376,8.221163628742326,-0.7010724710183031,-0.2084102098243075,1.1975261469945535,-0.577110191524809,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8377,8377,7.588035635855258,-0.5224112805210053,-0.4376069047929127,0.5407837038412963,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8378,8378,6.699431864910897,0.5542886092309202,0.5621354033139788,-0.1356498085687336,-1.2012991333803724,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8379,8379,7.772294169246769,-0.3685970105564444,-1.2912440778163334,0.8887931948005909,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8380,8380,8.198713159951852,0.5306248753902185,-0.0837397283578105,1.2774066522249723,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8381,8381,8.463967547031883,-1.5718978763561242,-0.4224919415984853,1.129716845992868,0.3515008370257634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8382,8382,8.04075598301079,-1.0938904527739508,0.249204024455302,0.314829689431659,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,8383,8.560802223337152,0.0,-1.1845167002582104,0.5658486375139469,1.2861568520377415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8384,8384,6.453375518956262,-0.6525618166448647,-0.5038996430066306,-2.3731235770550496,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8385,8385,7.893390489855411,-0.2976058090343397,-0.6663921194004071,-0.46360631700422,-1.790132896192839,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8386,8386,6.702706524903174,-1.4050685527791775,-0.6516247447772875,-1.3467699283894574,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8387,8387,6.280968334229531,0.9092446168414452,-0.1604052346096278,-1.4713457333300692,-1.2012991333803724,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8388,8388,7.676100187695982,-1.7446431333932462,-0.5641754939953387,0.5261478984449984,1.16110210436875,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8389,8389,7.784559124682115,0.1756688677796936,-0.4240042524664364,-0.2685881312135538,1.16110210436875,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8390,8390,6.114594153238572,0.0,-0.6644401780314576,0.3590931196048839,1.2861568520377415,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8391,8391,8.077387787122232,-0.6052343489634611,1.558497253040603,-0.3642296686728075,0.3515008370257634,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8392,8392,6.73011650084583,-1.4417473402322651,0.3525410951877154,-0.3283748610210859,0.1324626032293418,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8393,8393,6.65070327941674,-0.5579068812820579,-0.5895524552696353,-2.314750365171921,-0.2580434851395525,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8394,8394,5.738496251942893,-0.0846322044680246,-0.8040754179171956,-0.3507599756325823,1.16110210436875,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8395,8395,8.698380772168989,1.0630588868060065,-0.0837397283578105,0.348122490761278,-0.2580434851395525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8396,8396,7.99737095253228,-0.9483584896536356,0.8756917686239046,-0.0277565077793441,-0.2580434851395525,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8397,8397,6.723734359088276,0.9092446168414452,-0.3151903176007328,-1.2617469090317035,-1.790132896192839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,8398,7.22150940240544,-0.9483584896536356,-1.1112523090690998,-0.3020685114544705,-0.2580434851395525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
